Date,Status,Fulfilment,Ship_Service_Level,Category,Size,Amount,Ship_City,Ship_State,B2B
2022-04-22,Shipped,Amazon,Expedited,Kurta,L,399,Nagpur,Maharashtra,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,S,487,Coimbatore,Tamil Nadu,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,3XL,471,Chennai,Tamil Nadu,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,L,458,Pimpri Chinchwad,Maharashtra,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,L,352,Hyderabad,Telangana,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,3XL,471,Madurai,Tamil Nadu,False
2022-04-22,Shipped,Merchant,Standard,Kurta,XXL,362,Mumbai,Maharashtra,False
2022-04-22,Shipped,Merchant,Standard,Kurta,XXL,318,Mumbai,Maharashtra,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,XL,399,Ramanathapuram,Tamil Nadu,False
2022-04-22,Shipped,Merchant,Standard,Kurta,XL,349,Chennai,Tamil Nadu,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,XXL,459,Tumakuru,Karnataka,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,XL,499,Pune,Maharashtra,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,L,458,Mumbai,Maharashtra,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,L,259,Chennai,Tamil Nadu,False
2022-04-22,Shipped,Merchant,Standard,Kurta,XL,291,Chennai,Tamil Nadu,False
2022-04-22,Shipped,Amazon,Expedited,Western Dress,XL,413,Chennai,Tamil Nadu,False
2022-04-22,Shipped,Merchant,Standard,Kurta,XL,459,Mumbai,Maharashtra,False
2022-04-22,Shipped,Merchant,Standard,Kurta,L,295,Bengaluru,Karnataka,False
2022-04-22,Cancelled,Amazon,Expedited,Kurta,M,353,Hyderabad,Telangana,False
2022-04-22,Cancelled,Amazon,Expedited,Kurta,L,429,Hyderabad,Telangana,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,S,375,Hyderabad,Telangana,False
2022-04-22,Shipped,Merchant,Standard,Kurta,S,399,Daryapur Banosa,Maharashtra,False
2022-04-22,Shipped,Merchant,Standard,Kurta,XL,318,Dapoli,Maharashtra,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,L,399,Hyderabad,Telangana,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,XL,499,Koppal,Karnataka,False
2022-04-22,Shipped,Merchant,Standard,Blouse,Free,383,Hyderabad,Telangana,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,L,458,Mangaluru,Karnataka,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,XXL,486,Mumbai,Maharashtra,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,XL,399,"Medipally ,Hyderabad",Telangana,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,3XL,376,Bengaluru,Karnataka,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,XXL,399,Thiruthangal,Tamil Nadu,False
2022-04-22,Shipped,Amazon,Expedited,Bottom,XS,284,Vasai Virar,Maharashtra,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,L,352,Bengaluru,Karnataka,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,M,487,Vellore,Tamil Nadu,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,L,499,Chennai,Tamil Nadu,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,L,499,Chennai,Tamil Nadu,False
2022-04-22,Shipped,Merchant,Standard,Kurta,L,259,Sivaganga,Tamil Nadu,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,XXL,376,Bengaluru,Karnataka,False
2022-04-22,Shipped,Merchant,Standard,Kurta,S,399,Patoda,Maharashtra,False
2022-04-22,Shipped,Merchant,Standard,Kurta,S,399,Thane,Maharashtra,False
2022-04-22,Shipped,Merchant,Standard,Kurta,S,487,Panchgani,Maharashtra,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,XXL,486,Chennai,Tamil Nadu,False
2022-04-22,Shipped,Amazon,Expedited,Top,XXL,329,Bangalore,Karnataka,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,XL,442,Chennai,Tamil Nadu,False
2022-04-22,Shipped,Merchant,Standard,Kurta,3XL,316,Nashik,Maharashtra,False
2022-04-22,Shipped,Merchant,Standard,Kurta,S,477,Sagar,Karnataka,False
2022-04-22,Shipped,Merchant,Standard,Set,L,499,Bengaluru,Karnataka,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,L,399,Chennai,Tamil Nadu,False
2022-04-22,Shipped,Merchant,Standard,Kurta,M,499,Hyderabad,Telangana,False
2022-04-22,Shipped,Amazon,Expedited,Western Dress,L,413,Thane,Maharashtra,False
2022-04-22,Shipped,Merchant,Standard,Kurta,S,459,Hoovina Hadagalli,Karnataka,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,M,442,Pune,Maharashtra,False
2022-04-22,Shipped,Merchant,Standard,Kurta,M,399,Hyderabad,Telangana,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,M,295,Mumbai,Maharashtra,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,XL,406,Bangalore,Karnataka,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,3XL,311,Hyderabad,Telangana,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,XXL,442,Chidambaram,Tamil Nadu,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,XL,329,Mumbai,Maharashtra,False
2022-04-22,Shipped,Merchant,Standard,Kurta,M,399,Kothakota,Telangana,False
2022-04-22,Shipped,Merchant,Standard,Kurta,M,249,"Goregaon - East, Mumbai",Maharashtra,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,M,291,"Goregaon - East, Mumbai",Maharashtra,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,L,352,Pune,Maharashtra,False
2022-04-22,Shipped,Merchant,Standard,Kurta,L,432,Pune,Maharashtra,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,M,375,Chennai,Tamil Nadu,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,3XL,459,Bengaluru,Karnataka,False
2022-04-22,Shipped,Merchant,Standard,Kurta,XXL,357,Chennai,Tamil Nadu,False
2022-04-22,Shipped,Merchant,Standard,Kurta,XXL,399,Chennai,Tamil Nadu,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,XXL,442,Chennai,Tamil Nadu,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,XXL,458,Pimpri Chinchwad,Maharashtra,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,XXL,471,Thane,Maharashtra,False
2022-04-22,Shipped,Amazon,Expedited,Top,L,487,Bengaluru,Karnataka,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,M,471,Kalyan,Maharashtra,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,3XL,471,Bengaluru,Karnataka,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,L,399,Sangameshwar,Maharashtra,False
2022-04-22,Shipped,Merchant,Standard,Kurta,XXL,495,Pune,Maharashtra,False
2022-04-22,Shipped,Merchant,Standard,Kurta,XS,442,Thane,Maharashtra,False
2022-04-22,Cancelled,Amazon,Expedited,Kurta,XXL,329,Thane,Maharashtra,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,L,352,Dombivali East,Maharashtra,False
2022-04-22,Shipped,Merchant,Standard,Kurta,XXL,432,Thane,Maharashtra,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,S,429,Bengaluru,Karnataka,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,3XL,471,Bengaluru,Karnataka,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,XXL,352,Mumbai,Maharashtra,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,XL,442,Sivagiri Virdhunagar District,Tamil Nadu,False
2022-04-22,Shipped,Merchant,Standard,Kurta,XXL,419,Bengaluru,Karnataka,False
2022-04-22,Shipped,Merchant,Standard,Kurta,S,495,Hyderabad,Telangana,False
2022-04-22,Shipped,Merchant,Standard,Set,3XL,399,Dharwad,Karnataka,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,S,474,Chennai,Tamil Nadu,False
2022-04-22,Shipped,Amazon,Expedited,Top,XS,297,Navi Mumbai,Maharashtra,False
2022-04-22,Returned,Merchant,Standard,Kurta,XS,442,Kanniyakumari,Tamil Nadu,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,XS,399,Hyderabad,Telangana,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,XL,435,Jillelaguda,Telangana,False
2022-04-22,Shipped,Amazon,Expedited,Kurta,M,471,Mumbai,Maharashtra,False
2022-04-22,Shipped,Amazon,Expedited,Bottom,XS,360,Pune,Maharashtra,False
2022-04-22,Shipped,Amazon,Expedited,Bottom,XS,345,Pune,Maharashtra,False
2022-04-22,Shipped,Merchant,Standard,Kurta,L,316,Narikombu,Karnataka,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,3XL,349,Hyderabad,Telangana,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,3XL,363,Hyderabad,Telangana,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,3XL,487,Hyderabad,Telangana,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,3XL,432,Hyderabad,Telangana,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,3XL,329,Hyderabad,Telangana,False
2022-04-21,Shipped,Amazon,Expedited,Top,XL,329,Bengaluru,Karnataka,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,XXL,376,Pune,Maharashtra,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,L,399,Chennai,Tamil Nadu,False
2022-04-21,Shipped,Amazon,Expedited,Set,XS,499,Hyderabad,Telangana,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,M,376,Hyderabad,Telangana,False
2022-04-21,Shipped,Merchant,Standard,Kurta,XXL,459,Hyderabad,Telangana,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,XXL,471,Hyderabad,Telangana,False
2022-04-21,Returned,Merchant,Standard,Kurta,3XL,471,Hyderabad,Telangana,False
2022-04-21,Shipped,Merchant,Standard,Kurta,XXL,475,Hyderabad,Telangana,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,3XL,376,Navi Mumbai,Maharashtra,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,L,376,Madurai,Tamil Nadu,False
2022-04-21,Shipped,Merchant,Standard,Top,XL,298,Bengaluru,Karnataka,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,M,471,Hyderabad,Telangana,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,M,357,Hyderabad,Telangana,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,XXL,442,Chennai,Tamil Nadu,False
2022-04-21,Shipped,Merchant,Standard,Set,XL,499,Chennai,Tamil Nadu,False
2022-04-21,Shipped,Merchant,Standard,Kurta,XXL,295,Hyderabad,Telangana,False
2022-04-21,Cancelled,Amazon,Expedited,Kurta,L,399,Hyderabad,Telangana,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,S,357,Pimpri Chinchwad,Maharashtra,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,M,442,Chennai,Tamil Nadu,False
2022-04-21,Cancelled,Amazon,Expedited,Kurta,L,442,Hyderabad,Telangana,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,XL,357,Hyderabad,Telangana,False
2022-04-21,Shipped,Merchant,Standard,Kurta,XL,376,Chennai,Tamil Nadu,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,L,399,Thane,Maharashtra,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,XL,357,Manmad,Maharashtra,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,S,435,Coimbatore,Tamil Nadu,False
2022-04-21,Shipped,Amazon,Expedited,Top,3XL,493,Dombivali West - 421202,Maharashtra,False
2022-04-21,Shipped,Merchant,Standard,Blouse,Free,339,Lavasa,Maharashtra,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,M,376,Mumbai,Maharashtra,False
2022-04-21,Shipped,Merchant,Standard,Kurta,XL,487,Hyderabad,Telangana,False
2022-04-21,Cancelled,Amazon,Expedited,Kurta,XS,399,Navi Mumbai,Maharashtra,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,S,399,Sipcot Thoothukudi,Tamil Nadu,False
2022-04-21,Shipped,Merchant,Standard,Kurta,XL,368,Chennai,Tamil Nadu,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,XL,435,Chennai,Tamil Nadu,False
2022-04-21,Shipped,Merchant,Standard,Kurta,3XL,399,Chennai,Tamil Nadu,False
2022-04-21,Shipped,Merchant,Standard,Kurta,XL,376,Nagpur,Maharashtra,False
2022-04-21,Shipped,Amazon,Expedited,Set,S,449,Chennai,Tamil Nadu,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,XXL,291,Pune,Maharashtra,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,S,435,Pothreddipalle,Telangana,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,M,435,Hyderabad,Telangana,False
2022-04-21,Shipped,Merchant,Standard,Kurta,M,316,Bengaluru,Karnataka,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,M,376,Bengaluru,Karnataka,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,S,390,Bengaluru,Karnataka,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,M,399,Bengaluru,Karnataka,False
2022-04-21,Shipped,Merchant,Standard,Top,L,385,Pune,Maharashtra,True
2022-04-21,Shipped,Amazon,Expedited,Kurta,M,353,Thane,Maharashtra,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,L,399,Kalyan,Maharashtra,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,L,376,Koratla,Telangana,False
2022-04-21,Shipped,Amazon,Expedited,Top,XXL,387,Mumbai,Maharashtra,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,M,357,Pune,Maharashtra,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,M,329,Pune,Maharashtra,False
2022-04-21,Shipped,Merchant,Standard,Kurta,M,352,Pune,Maharashtra,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,3XL,363,Chennai,Tamil Nadu,False
2022-04-21,Shipped,Merchant,Standard,Kurta,M,399,Mumbai,Maharashtra,False
2022-04-21,Shipped,Merchant,Standard,Kurta,XL,399,Bengaluru,Karnataka,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,3XL,319,Chennai,Tamil Nadu,False
2022-04-21,Shipped,Merchant,Standard,Kurta,S,399,Chennai,Tamil Nadu,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,L,399,Hyderabad,Telangana,False
2022-04-21,Shipped,Merchant,Standard,Kurta,L,495,Pune,Maharashtra,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,L,399,Pune,Maharashtra,False
2022-04-21,Returned,Merchant,Standard,Kurta,XL,459,Hyderabad,Telangana,False
2022-04-21,Shipped,Merchant,Standard,Kurta,M,329,Dubbak,Telangana,False
2022-04-21,Shipped,Merchant,Standard,Kurta,XL,487,Hyderabad,Telangana,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,3XL,363,Hyderabad,Telangana,False
2022-04-21,Shipped,Merchant,Standard,Kurta,S,345,Tiruvannamalai,Tamil Nadu,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,3XL,406,Udupi,Karnataka,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,M,399,Pimpri Chinchwad,Maharashtra,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,XL,399,Chennai,Tamil Nadu,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,XXL,486,Hyderabad,Telangana,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,XXL,376,Raghunalhi Bcmc Layout,Karnataka,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,XS,399,Kalaburgi,Karnataka,False
2022-04-21,Cancelled,Amazon,Expedited,Kurta,3XL,363,Chennai,Tamil Nadu,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,M,486,Bengaluru,Karnataka,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,XS,459,Chamarajanagar,Karnataka,False
2022-04-21,Shipped,Merchant,Standard,Kurta,XS,459,Chamarajanagar,Karnataka,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,XS,399,Pimpri Chinchwad,Maharashtra,False
2022-04-21,Shipped,Merchant,Standard,Kurta,S,345,Pimpri Chinchwad,Maharashtra,False
2022-04-21,Shipped,Merchant,Standard,Kurta,XS,299,Pimpri Chinchwad,Maharashtra,False
2022-04-21,Shipped,Merchant,Standard,Kurta,XS,329,Pimpri Chinchwad,Maharashtra,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,XXL,499,Hyderabad,Telangana,False
2022-04-21,Shipped,Merchant,Standard,Kurta,XXL,487,Mumbai,Maharashtra,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,XXL,399,Mumbai,Maharashtra,False
2022-04-21,Cancelled,Amazon,Expedited,Kurta,L,429,Hyderabad,Telangana,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,XL,363,Bhandara,Maharashtra,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,M,353,Hyderabad,Telangana,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,3XL,458,Bengaluru,Karnataka,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,M,399,Thane,Maharashtra,False
2022-04-21,Cancelled,Amazon,Expedited,Kurta,S,329,Chennai,Tamil Nadu,False
2022-04-21,Shipped,Merchant,Standard,Kurta,S,399,Chennai,Tamil Nadu,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,XL,363,Chennai,Tamil Nadu,False
2022-04-21,Shipped,Amazon,Expedited,Top,XS,426,Kalamnuri,Maharashtra,False
2022-04-21,Cancelled,Amazon,Expedited,Top,XS,426,Kalamnuri,Maharashtra,False
2022-04-21,Cancelled,Amazon,Expedited,Kurta,XS,399,Pimpri Chinchwad,Maharashtra,False
2022-04-21,Cancelled,Amazon,Expedited,Kurta,XS,299,Pimpri Chinchwad,Maharashtra,False
2022-04-21,Shipped,Merchant,Standard,Kurta,XXL,399,Bhiwandi,Maharashtra,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,M,399,Shahapur Thane District,Maharashtra,False
2022-04-21,Shipped,Merchant,Standard,Kurta,M,475,Chennai,Tamil Nadu,False
2022-04-21,Shipped,Merchant,Standard,Kurta,M,446,Pune,Maharashtra,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,XL,353,Secunderabad,Telangana,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,XL,442,Pune,Maharashtra,False
2022-04-21,Shipped,Merchant,Standard,Kurta,XS,459,Bengaluru,Karnataka,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,XS,399,Bengaluru,Karnataka,False
2022-04-21,Shipped,Merchant,Standard,Kurta,XL,376,Koothappar,Tamil Nadu,False
2022-04-21,Shipped,Merchant,Standard,Kurta,L,363,Hyderabad,Telangana,False
2022-04-21,Shipped,Merchant,Standard,Kurta,L,476,Hyderabad,Telangana,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,L,362,Hyderabad,Telangana,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,L,486,Hyderabad,Telangana,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,XXL,375,Mahabubnagar,Telangana,False
2022-04-21,Shipped,Merchant,Standard,Kurta,3XL,459,Pune,Maharashtra,False
2022-04-21,Shipped,Merchant,Standard,Kurta,XS,363,Vasai Virar,Maharashtra,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,XS,399,Vasai Virar,Maharashtra,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,S,429,Chennai,Tamil Nadu,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,XXL,295,Coimbatore,Tamil Nadu,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,S,429,Belagavi,Karnataka,False
2022-04-21,Shipped,Merchant,Standard,Kurta,S,487,Mangalore,Karnataka,False
2022-04-21,Shipped,Amazon,Expedited,Top,S,359,Thane,Maharashtra,False
2022-04-21,Shipped,Merchant,Standard,Kurta,M,487,Bengaluru,Karnataka,False
2022-04-21,Cancelled,Amazon,Expedited,Kurta,XL,435,Jillelaguda,Telangana,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,S,442,Thane,Maharashtra,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,XL,399,Chennai,Tamil Nadu,False
2022-04-21,Shipped,Amazon,Expedited,Top,L,487,Pune,Maharashtra,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,M,486,Chennai,Tamil Nadu,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,XL,353,Hyderabad,Telangana,False
2022-04-21,Shipped,Merchant,Standard,Kurta,XS,368,Hyderabad,Telangana,False
2022-04-21,Shipped,Merchant,Standard,Kurta,M,399,Chennai,Tamil Nadu,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,XL,363,Mysuru,Karnataka,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,XL,429,Mysuru,Karnataka,False
2022-04-21,Shipped,Merchant,Standard,Kurta,XXL,375,Mysuru,Karnataka,False
2022-04-21,Shipped,Merchant,Standard,Kurta,M,319,Mumbai,Maharashtra,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,M,442,Chennai,Tamil Nadu,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,L,376,Bengaluru,Karnataka,False
2022-04-21,Shipped,Merchant,Standard,Kurta,M,399,Hyderabad,Telangana,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,XL,399,Medak,Telangana,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,S,442,Honavar,Karnataka,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,XS,295,Bhayandar East,Maharashtra,False
2022-04-21,Shipped,Merchant,Standard,Kurta,M,399,Chitradurga,Karnataka,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,L,399,Chitradurga,Karnataka,False
2022-04-21,Shipped,Amazon,Expedited,Top,S,432,Shivamogga,Karnataka,False
2022-04-21,Returned,Merchant,Standard,Kurta,L,399,Satara,Maharashtra,False
2022-04-21,Shipped,Merchant,Standard,Kurta,3XL,353,Bengaluru,Karnataka,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,XXL,471,Tiruppur,Tamil Nadu,False
2022-04-21,Shipped,Merchant,Standard,Kurta,XL,499,Bengaluru,Karnataka,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,L,429,Bengaluru,Karnataka,False
2022-04-21,Cancelled,Amazon,Expedited,Top,L,487,Bengaluru,Karnataka,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,M,484,Haveri,Karnataka,False
2022-04-21,Shipped,Merchant,Standard,Kurta,XXL,283,Chennai,Tamil Nadu,False
2022-04-21,Shipped,Merchant,Standard,Top,M,487,Warud,Maharashtra,False
2022-04-21,Shipped,Merchant,Standard,Kurta,XXL,249,Gummidipoondi,Tamil Nadu,False
2022-04-21,Shipped,Merchant,Standard,Kurta,M,399,"Jillelguda , Meerpet , Hyderabad",Telangana,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,XXL,365,Mumbai,Maharashtra,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,XXL,399,Mumbai,Maharashtra,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,M,399,Navi Mumbai,Maharashtra,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,XL,419,Pune,Maharashtra,False
2022-04-21,Shipped,Merchant,Standard,Kurta,XXL,376,Nipani,Karnataka,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,XS,499,Mumbai,Maharashtra,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,XXL,375,Pune,Maharashtra,False
2022-04-21,Shipped,Merchant,Standard,Kurta,XS,381,Mumbai,Maharashtra,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,M,442,Town,Tamil Nadu,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,L,399,Chennai,Tamil Nadu,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,L,357,Chennai,Tamil Nadu,False
2022-04-21,Shipped,Merchant,Standard,Kurta,XL,442,Hyderabad,Telangana,False
2022-04-21,Shipped,Merchant,Standard,Kurta,XXL,455,Hyderabad,Telangana,False
2022-04-21,Shipped,Merchant,Standard,Kurta,XL,499,Hyderabad,Telangana,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,XL,357,Palwancha,Telangana,False
2022-04-21,Cancelled,Amazon,Expedited,Kurta,XXL,399,Bhiwandi,Maharashtra,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,S,353,Bengaluru,Karnataka,False
2022-04-21,Shipped,Amazon,Expedited,Top,XS,387,Dombivli,Maharashtra,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,3XL,459,Hyderabad,Telangana,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,XS,376,Hyderabad,Telangana,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,XXL,442,Hyderabad,Telangana,False
2022-04-21,Shipped,Merchant,Standard,Kurta,L,399,Belagavi,Karnataka,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,XL,432,Bengaluru,Karnataka,False
2022-04-21,Shipped,Amazon,Expedited,Top,M,432,Navi Mumbai,Maharashtra,False
2022-04-21,Shipped,Merchant,Standard,Kurta,M,399,Kalyan,Maharashtra,False
2022-04-21,Shipped,Merchant,Standard,Kurta,S,487,Pimpri Chinchwad,Maharashtra,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,XL,399,Sagar,Karnataka,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,XS,295,Mumbai,Maharashtra,False
2022-04-21,Cancelled,Amazon,Expedited,Kurta,M,435,Mangaluru,Karnataka,False
2022-04-21,Shipped,Merchant,Standard,Kurta,S,399,Bangalore,Karnataka,False
2022-04-21,Shipped,Merchant,Standard,Kurta,M,362,Bengaluru,Karnataka,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,M,435,Bengaluru,Karnataka,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,XS,487,Bengaluru,Karnataka,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,XXL,319,Chennai,Tamil Nadu,False
2022-04-21,Returned,Merchant,Standard,Kurta,3XL,495,Vijayapura,Karnataka,False
2022-04-21,Shipped,Merchant,Standard,Kurta,3XL,376,Hosur / Krishnagiri District,Tamil Nadu,False
2022-04-21,Shipped,Merchant,Standard,Kurta,XXL,376,Tirunelveli,Tamil Nadu,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,XL,471,Kolhapur,Maharashtra,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,S,471,Bengaluru,Karnataka,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,XL,406,Bengaluru,Karnataka,False
2022-04-21,Shipped,Merchant,Standard,Kurta,L,458,Bengaluru,Karnataka,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,XS,471,Mumbai,Maharashtra,False
2022-04-21,Shipped,Merchant,Standard,Top,XL,387,Chennai,Tamil Nadu,False
2022-04-21,Shipped,Amazon,Expedited,Top,XL,329,Chennai,Tamil Nadu,False
2022-04-21,Shipped,Merchant,Standard,Top,XL,399,Hyderabad,Telangana,False
2022-04-21,Shipped,Merchant,Standard,Kurta,3XL,295,Ballari,Karnataka,False
2022-04-21,Shipped,Amazon,Expedited,Kurta,S,399,Hyderabad,Telangana,False
